unique_id,name,phone,twitter,location,canon_url,categories,verified,stats,likes,dislike,ok,rating,photos,reasons,tips,short_url,timezone,listed,attributes
4f3abf55e4b059425af739c3,Kosher,{},{},"['Boulder, CO 80302', 'United States']",https://foursquare.com/v/kosher/4f3abf55e4b059425af739c3,Restaurant,False,1,2,False,False,NaN,3,0,1,http://4sq.com/wqsVp7,America/Denver,0,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$$', 'priceTier': 2}]}]}"
49d90daff964a520f75d1fe3,Illegal Pete's,3034443055,{},"['1124 13th St', 'Boulder, CO 80302', 'United States']",https://foursquare.com/v/illegal-petes/49d90daff964a520f75d1fe3,Burrito Place,True,26,72,False,False,8.4,30,1,26,http://4sq.com/4xUzVY,America/Denver,15,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$$', 'priceTier': 2}]}, {'type': 'payments', 'name': 'Credit Cards', 'summary': 'Credit Cards', 'count': 7, 'items': [{'displayName': 'Credit Cards', 'displayValue': 'Yes'}]}, {'type': 'outdoorSeating', 'name': 'Outdoor Seating', 'summary': 'Outdoor Seating', 'count': 1, 'items': [{'displayName': 'Outdoor Seating', 'displayValue': 'Yes'}]}, {'type': 'serves', 'name': 'Menus', 'summary': 'Happy Hour, Breakfast & more', 'count': 8, 'items': [{'displayName': 'Breakfast', 'displayValue': 'Breakfast'}, {'displayName': 'Lunch', 'displayValue': 'Lunch'}, {'displayName': 'Dinner', 'displayValue': 'Dinner'}, {'displayName': 'Happy Hour', 'displayValue': 'Happy Hour'}]}, {'type': 'drinks', 'name': 'Drinks', 'summary': 'Beer, Full Bar & Cocktails', 'count': 5, 'items': [{'displayName': 'Beer', 'displayValue': 'Beer'}, {'displayName': 'Full Bar', 'displayValue': 'Full Bar'}, {'displayName': 'Cocktails', 'displayValue': 'Cocktails'}]}]}"
4a204e40f964a5206a7c1fe3,Cracovia Polish Restaurant and Bar,3034849388,cracovia_denver,"['8121 W 94th Ave (94th & Wadsworth Pkwy)', 'Westminster, CO 80021', 'United States']",https://foursquare.com/v/cracovia-polish-restaurant-and-bar/4a204e40f964a5206a7c1fe3,Restaurant,True,18,28,False,False,8.7,40,0,18,http://4sq.com/7W6Qge,America/Denver,9,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$$', 'priceTier': 2}]}, {'type': 'reservations', 'name': 'Reservations', 'summary': 'Reservations', 'count': 3, 'items': [{'displayName': 'Reservations', 'displayValue': 'Yes'}]}, {'type': 'payments', 'name': 'Credit Cards', 'summary': 'Credit Cards', 'count': 7, 'items': [{'displayName': 'Credit Cards', 'displayValue': 'Yes (incl. Discover & Visa)'}]}, {'type': 'outdoorSeating', 'name': 'Outdoor Seating', 'count': 1, 'items': [{'displayName': 'Outdoor Seating', 'displayValue': 'No'}]}, {'type': 'music', 'name': 'Music', 'summary': 'Live Music', 'count': 3, 'items': [{'displayName': 'Live Music', 'displayValue': 'Live Music'}]}, {'type': 'wifi', 'name': 'Wi-Fi', 'count': 1, 'items': [{'displayName': 'Wi-Fi', 'displayValue': 'No'}]}, {'type': 'serves', 'name': 'Menus', 'summary': 'Dessert & Happy Hour', 'count': 8, 'items': [{'displayName': 'Dessert', 'displayValue': 'Dessert'}, {'displayName': 'Happy Hour', 'displayValue': 'Happy Hour'}]}, {'type': 'drinks', 'name': 'Drinks', 'summary': 'Beer, Wine, Full Bar & Cocktails', 'count': 5, 'items': [{'displayName': 'Beer', 'displayValue': 'Beer'}, {'displayName': 'Wine', 'displayValue': 'Wine'}, {'displayName': 'Full Bar', 'displayValue': 'Full Bar'}, {'displayName': 'Cocktails', 'displayValue': 'Cocktails'}]}, {'type': 'diningOptions', 'name': 'Dining Options', 'count': 5, 'items': [{'displayName': 'Delivery', 'displayValue': 'No Delivery'}]}]}"
531622f6498e825de820e5ba,Panda Express UMC,{},{},"['1669 Euclid Avenue #179 (Broadway)', 'Boulder, CO 80309', 'United States']",https://foursquare.com/v/panda-express-umc/531622f6498e825de820e5ba,Chinese Restaurant,False,0,0,False,False,6.6,0,0,0,http://4sq.com/1c5CNFH,America/Denver,0,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$', 'priceTier': 1}]}, {'type': 'reservations', 'name': 'Reservations', 'count': 3, 'items': [{'displayName': 'Reservations', 'displayValue': 'No'}]}, {'type': 'payments', 'name': 'Credit Cards', 'summary': 'Credit Cards', 'count': 7, 'items': [{'displayName': 'Credit Cards', 'displayValue': 'Yes'}]}]}"
4f5d0c38e4b07bddefbecbdc,The Children's Place,9702668204,childrensplace,"['2721 Council Tree Ave (Front Range Village)', 'Fort Collins, CO 80525', 'United States']",https://foursquare.com/v/the-childrens-place/4f5d0c38e4b07bddefbecbdc,Kids Store,True,0,2,False,False,6.8,0,0,0,http://4sq.com/zF3NQh,America/Denver,0,"{'groups': [{'type': 'payments', 'name': 'Credit Cards', 'summary': 'Credit Cards', 'count': 7, 'items': [{'displayName': 'Credit Cards', 'displayValue': 'Yes'}]}]}"
4b05a1d6f964a520f8df22e3,Vic's Espresso & News Broadway,{},{},"['Broadway', 'Boulder, CO', 'United States']",https://foursquare.com/v/vics-espresso--news-broadway/4b05a1d6f964a520f8df22e3,Café,False,0,0,False,False,NaN,8,0,0,http://4sq.com/cBYGgR,America/Denver,0,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$', 'priceTier': 1}]}]}"
5635c0d0498e64092fa2ba25,alforat resturant,{},{},"['Boulder, CO', 'United States']",https://foursquare.com/v/alforat-resturant/5635c0d0498e64092fa2ba25,Middle Eastern Restaurant,False,2,5,False,False,6.2,0,0,2,http://4sq.com/1PdteoY,America/Denver,0,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$$', 'priceTier': 2}]}, {'type': 'serves', 'name': 'Menus', 'summary': 'Dinner', 'count': 8, 'items': [{'displayName': 'Dinner', 'displayValue': 'Dinner'}]}, {'type': 'diningOptions', 'name': 'Dining Options', 'summary': 'Delivery', 'count': 5, 'items': [{'displayName': 'Delivery', 'displayValue': 'Delivery'}]}]}"
4aebb98af964a52095c421e3,The Sushi Spot,3034478744,{},"['1116 13th St Ste A (at College)', 'Boulder, CO 80302', 'United States']",https://foursquare.com/v/the-sushi-spot/4aebb98af964a52095c421e3,Japanese Restaurant,False,4,1,False,False,NaN,1,0,4,http://4sq.com/dmgoYL,America/Denver,0,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$$', 'priceTier': 2}]}]}"
4b9c36baf964a520985536e3,East Moon Asian Bistro,3036848383,{},"['2144 Main St', 'Longmont, CO 80501', 'United States']",https://foursquare.com/v/east-moon-asian-bistro/4b9c36baf964a520985536e3,Asian Restaurant,False,10,15,False,False,7.7,7,0,10,http://4sq.com/c5LraU,America/Denver,2,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$$', 'priceTier': 2}]}, {'type': 'outdoorSeating', 'name': 'Outdoor Seating', 'count': 1, 'items': [{'displayName': 'Outdoor Seating', 'displayValue': 'No'}]}, {'type': 'diningOptions', 'name': 'Dining Options', 'summary': 'Delivery', 'count': 5, 'items': [{'displayName': 'Delivery', 'displayValue': 'Delivery'}]}]}"
4bdf73900ee3a593016334b0,A Place To B,{},{},"['1750 30th St', 'Boulder, CO 80301', 'United States']",https://foursquare.com/v/a-place-to-b/4bdf73900ee3a593016334b0,Martial Arts Dojo,False,0,1,False,False,NaN,0,0,0,http://4sq.com/9bx9B0,America/Denver,0,{'groups': []}
57af96bb498e8cddbcf442c4,Alpine Modern Coffee,{},{},"['Boulder, CO 80302', 'United States']",https://foursquare.com/v/alpine-modern-coffee/57af96bb498e8cddbcf442c4,Coffee Shop,False,0,5,False,False,NaN,7,0,0,http://4sq.com/2bqICT8,America/Denver,0,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$', 'priceTier': 1}]}, {'type': 'serves', 'name': 'Menus', 'summary': 'Breakfast', 'count': 8, 'items': [{'displayName': 'Breakfast', 'displayValue': 'Breakfast'}]}]}"
4a5e9b93f964a520e5be1fe3,Smooch Frozen Yogurt & Mochi,3035861681,smoochco,"['1926 14th St (btw Pearl & Walnut)', 'Boulder, CO 80302', 'United States']",https://foursquare.com/v/smooch-frozen-yogurt--mochi/4a5e9b93f964a520e5be1fe3,Frozen Yogurt Shop,True,16,17,False,False,7.1,35,0,16,http://4sq.com/7e3AMk,America/Denver,15,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$', 'priceTier': 1}]}, {'type': 'payments', 'name': 'Credit Cards', 'summary': 'Credit Cards', 'count': 7, 'items': [{'displayName': 'Credit Cards', 'displayValue': 'Yes'}]}, {'type': 'serves', 'name': 'Menus', 'summary': 'Dessert', 'count': 8, 'items': [{'displayName': 'Dessert', 'displayValue': 'Dessert'}]}]}"
55481ac5498e46e4d5b9341a,Flower Pepper,7203811594,{},"['2655 Broadway St', 'Boulder, CO 80304', 'United States']",https://foursquare.com/v/flower-pepper/55481ac5498e46e4d5b9341a,Chinese Restaurant,False,5,14,False,False,8.2,9,0,5,http://4sq.com/1PjJ3Y8,America/Denver,7,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$', 'priceTier': 1}]}, {'type': 'reservations', 'name': 'Reservations', 'count': 3, 'items': [{'displayName': 'Reservations', 'displayValue': 'No'}]}, {'type': 'outdoorSeating', 'name': 'Outdoor Seating', 'count': 1, 'items': [{'displayName': 'Outdoor Seating', 'displayValue': 'No'}]}, {'type': 'serves', 'name': 'Menus', 'summary': 'Dinner, Lunch & more', 'count': 8, 'items': [{'displayName': 'Breakfast', 'displayValue': 'Breakfast'}, {'displayName': 'Lunch', 'displayValue': 'Lunch'}, {'displayName': 'Dinner', 'displayValue': 'Dinner'}]}, {'type': 'diningOptions', 'name': 'Dining Options', 'summary': 'Delivery', 'count': 5, 'items': [{'displayName': 'Delivery', 'displayValue': 'Delivery'}]}]}"
4b662143f964a5205c152be3,El Rey Taqueria,3034421266,{},"['2966 Valmont Rd (30th)', 'Boulder, CO 80301', 'United States']",https://foursquare.com/v/el-rey-taqueria/4b662143f964a5205c152be3,Mexican Restaurant,False,1,0,False,False,NaN,0,0,1,http://4sq.com/9rTeNc,America/Denver,1,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$', 'priceTier': 1}]}]}"
4b2c5817f964a52015c624e3,Dagabi Cucina,3037869004,dagabicucina,"['3970 Broadway St', 'Boulder, CO 80304', 'United States']",https://foursquare.com/v/dagabi-cucina/4b2c5817f964a52015c624e3,Italian Restaurant,False,14,16,False,False,7.7,24,0,14,http://4sq.com/bm9hwo,America/Denver,5,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$$$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$$$', 'priceTier': 3}]}, {'type': 'reservations', 'name': 'Reservations', 'summary': 'Reservations', 'count': 3, 'items': [{'displayName': 'Reservations', 'displayValue': 'Yes'}]}, {'type': 'payments', 'name': 'Credit Cards', 'summary': 'Credit Cards', 'count': 7, 'items': [{'displayName': 'Credit Cards', 'displayValue': 'Yes (incl. American Express)'}]}, {'type': 'outdoorSeating', 'name': 'Outdoor Seating', 'summary': 'Outdoor Seating', 'count': 1, 'items': [{'displayName': 'Outdoor Seating', 'displayValue': 'Yes'}]}, {'type': 'serves', 'name': 'Menus', 'summary': 'Happy Hour, Dinner & more', 'count': 8, 'items': [{'displayName': 'Brunch', 'displayValue': 'Brunch'}, {'displayName': 'Dinner', 'displayValue': 'Dinner'}, {'displayName': 'Happy Hour', 'displayValue': 'Happy Hour'}]}, {'type': 'diningOptions', 'name': 'Dining Options', 'summary': 'Delivery', 'count': 5, 'items': [{'displayName': 'Delivery', 'displayValue': 'Delivery'}]}]}"
49ebb726f964a5201c671fe3,Panera Bread,3035441800,panerabread,"['1855 29th St', 'Boulder, CO 80301', 'United States']",https://foursquare.com/v/panera-bread/49ebb726f964a5201c671fe3,Bakery,True,27,64,False,False,7.3,75,1,27,http://4sq.com/9tRPoT,America/Denver,11,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$', 'priceTier': 1}]}, {'type': 'reservations', 'name': 'Reservations', 'count': 3, 'items': [{'displayName': 'Reservations', 'displayValue': 'No'}]}, {'type': 'payments', 'name': 'Credit Cards', 'summary': 'Credit Cards', 'count': 7, 'items': [{'displayName': 'Credit Cards', 'displayValue': 'Yes (incl. American Express & NFC Payments)'}]}, {'type': 'outdoorSeating', 'name': 'Outdoor Seating', 'summary': 'Outdoor Seating', 'count': 1, 'items': [{'displayName': 'Outdoor Seating', 'displayValue': 'Yes'}]}, {'type': 'wifi', 'name': 'Wi-Fi', 'summary': 'Wi-Fi', 'count': 1, 'items': [{'displayName': 'Wi-Fi', 'displayValue': 'Yes'}]}, {'type': 'serves', 'name': 'Menus', 'summary': 'Breakfast & Lunch', 'count': 8, 'items': [{'displayName': 'Breakfast', 'displayValue': 'Breakfast'}, {'displayName': 'Lunch', 'displayValue': 'Lunch'}]}, {'type': 'diningOptions', 'name': 'Dining Options', 'count': 5, 'items': [{'displayName': 'Delivery', 'displayValue': 'No Delivery'}]}]}"
4b2d5fc7f964a52050d524e3,St Kilian's Cheese Shop,3034770374,{},"['3211 Lowell Blvd', 'Denver, CO 80211', 'United States']",https://foursquare.com/v/st-kilians-cheese-shop/4b2d5fc7f964a52050d524e3,Cheese Shop,False,5,7,False,False,7.5,5,0,5,http://4sq.com/5hTPtl,America/Denver,7,"{'groups': [{'type': 'payments', 'name': 'Credit Cards', 'summary': 'Credit Cards', 'count': 7, 'items': [{'displayName': 'Credit Cards', 'displayValue': 'Yes (incl. Visa)'}]}]}"
4d379ccc803ba35d518494fc,Ripple Pure Frozen Yogurt,3034440690,{},"['1682 30th St (Canyon Blvd.)', 'Boulder, CO 80301', 'United States']",https://foursquare.com/v/ripple-pure-frozen-yogurt/4d379ccc803ba35d518494fc,Frozen Yogurt Shop,False,27,38,False,False,8.1,67,1,27,http://4sq.com/dF8AlC,America/Denver,15,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$$', 'priceTier': 2}]}, {'type': 'outdoorSeating', 'name': 'Outdoor Seating', 'summary': 'Outdoor Seating', 'count': 1, 'items': [{'displayName': 'Outdoor Seating', 'displayValue': 'Yes'}]}, {'type': 'diningOptions', 'name': 'Dining Options', 'count': 5, 'items': [{'displayName': 'Delivery', 'displayValue': 'No Delivery'}]}]}"
5c71ee359d7468002c76f9f4,Hapa Sushi Boulder,{},{},"['Boulder, CO 80302', 'United States']",https://foursquare.com/v/hapa-sushi-boulder/5c71ee359d7468002c76f9f4,Sushi Restaurant,False,0,0,False,False,NaN,2,0,0,https://4sq.com/2U5OwM7,America/Denver,0,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$$', 'priceTier': 2}]}]}"
5c339d95a30619002c34e2ec,Barbed Wire Reef,{},{},"['Denver, CO 80202', 'United States']",https://foursquare.com/v/barbed-wire-reef/5c339d95a30619002c34e2ec,Food Truck,False,0,0,False,False,NaN,0,0,0,https://4sq.com/2AttXld,America/Denver,0,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$', 'priceTier': 1}]}]}"
5723a8f4498e59d0d0a10c55,Five On Black,{},{},"['Boulder, CO', 'United States']",https://foursquare.com/v/five-on-black/5723a8f4498e59d0d0a10c55,Brazilian Restaurant,False,4,9,False,False,7.4,2,0,4,http://4sq.com/1SUL845,America/Denver,2,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$$', 'priceTier': 2}]}, {'type': 'outdoorSeating', 'name': 'Outdoor Seating', 'summary': 'Outdoor Seating', 'count': 1, 'items': [{'displayName': 'Outdoor Seating', 'displayValue': 'Yes'}]}, {'type': 'serves', 'name': 'Menus', 'summary': 'Dinner, Lunch & more', 'count': 8, 'items': [{'displayName': 'Brunch', 'displayValue': 'Brunch'}, {'displayName': 'Lunch', 'displayValue': 'Lunch'}, {'displayName': 'Dinner', 'displayValue': 'Dinner'}]}, {'type': 'diningOptions', 'name': 'Dining Options', 'summary': 'Delivery', 'count': 5, 'items': [{'displayName': 'Delivery', 'displayValue': 'Delivery'}]}]}"
5b3ac124031320003951874b,Lunetta Italian,{},{},"['Boulder, CO 80304', 'United States']",https://foursquare.com/v/lunetta-italian/5b3ac124031320003951874b,Italian Restaurant,False,0,0,False,False,NaN,0,0,0,https://4sq.com/2MFi9Qm,America/Denver,0,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$$', 'priceTier': 2}]}]}"
4b6503a1f964a5207ddf2ae3,Amu,3034400807,{},"['1221 Spruce St (btwn Broadway & 13th)', 'Boulder, CO 80302', 'United States']",https://foursquare.com/v/amu/4b6503a1f964a5207ddf2ae3,Japanese Restaurant,False,17,26,False,False,8.5,52,0,17,http://4sq.com/9W0YRT,America/Denver,32,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$$', 'priceTier': 2}]}, {'type': 'reservations', 'name': 'Reservations', 'summary': 'Reservations', 'count': 3, 'items': [{'displayName': 'Reservations', 'displayValue': 'Yes'}]}, {'type': 'payments', 'name': 'Credit Cards', 'summary': 'Credit Cards', 'count': 7, 'items': [{'displayName': 'Credit Cards', 'displayValue': 'Yes'}]}, {'type': 'outdoorSeating', 'name': 'Outdoor Seating', 'summary': 'Outdoor Seating', 'count': 1, 'items': [{'displayName': 'Outdoor Seating', 'displayValue': 'Yes'}]}, {'type': 'serves', 'name': 'Menus', 'summary': 'Dinner', 'count': 8, 'items': [{'displayName': 'Dinner', 'displayValue': 'Dinner'}]}, {'type': 'drinks', 'name': 'Drinks', 'summary': 'Cocktails', 'count': 5, 'items': [{'displayName': 'Cocktails', 'displayValue': 'Cocktails'}]}, {'type': 'diningOptions', 'name': 'Dining Options', 'count': 5, 'items': [{'displayName': 'Delivery', 'displayValue': 'No Delivery'}]}]}"
4ab00cebf964a520a86520e3,Ku Cha House of Tea,3034433612,kuchahouseoftea,"['1141 Pearl St (at Pearl St.)', 'Boulder, CO 80302', 'United States']",https://foursquare.com/v/ku-cha-house-of-tea/4ab00cebf964a520a86520e3,Tea Room,False,17,39,False,False,7.4,73,1,17,http://4sq.com/aXmncH,America/Denver,8,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$$', 'priceTier': 2}]}, {'type': 'payments', 'name': 'Credit Cards', 'summary': 'Credit Cards', 'count': 7, 'items': [{'displayName': 'Credit Cards', 'displayValue': 'Yes'}]}, {'type': 'outdoorSeating', 'name': 'Outdoor Seating', 'count': 1, 'items': [{'displayName': 'Outdoor Seating', 'displayValue': 'No'}]}]}"
5ce98781fb8e59002c8444dd,Whole Sol Blend Bar,{},{},"['1420 Pearl St', 'Boulder, CO 80302', 'United States']",https://foursquare.com/v/whole-sol-blend-bar/5ce98781fb8e59002c8444dd,Smoothie Shop,False,0,0,False,False,NaN,0,0,0,https://4sq.com/2HUwec5,America/Denver,0,{'groups': []}
4ed6ec6f7ee53b380f37da23,805 Dewey,{},{},"['805 Dewey Ave', 'Boulder, CO 80304', 'United States']",https://foursquare.com/v/805-dewey/4ed6ec6f7ee53b380f37da23,Southern / Soul Food Restaurant,False,2,0,False,False,NaN,0,0,2,http://4sq.com/tykx1r,America/Denver,0,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$', 'priceTier': 1}]}]}"
5c8edebddab4b1002c7e1be2,Ralphie's Sports Bar and Grill,3039556017,ralphies6,"['2860 Arapahoe Ave', 'Boulder, CO 80303', 'United States']",https://foursquare.com/v/ralphies-sports-bar-and-grill/5c8edebddab4b1002c7e1be2,American Restaurant,False,0,0,False,False,NaN,0,0,0,https://4sq.com/2JtAWBI,America/Denver,0,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$$', 'priceTier': 2}]}]}"
58c6f2088ab03f1ed58a2968,scrooge maki,{},{},"['1107 13th St', 'Boulder, CO 80302', 'United States']",https://foursquare.com/v/scrooge-maki/58c6f2088ab03f1ed58a2968,Asian Restaurant,False,1,3,False,False,NaN,2,0,1,http://4sq.com/2mk9ohb,America/Denver,0,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$$', 'priceTier': 2}]}]}"
4c6ef223fa49a1cd577da1e3,Baby Does,{},{},"['Boulder, CO 80302', 'United States']",https://foursquare.com/v/baby-does/4c6ef223fa49a1cd577da1e3,Coffee Shop,False,2,3,False,False,NaN,3,0,2,http://4sq.com/9N5UJh,America/Denver,0,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$', 'priceTier': 1}]}, {'type': 'payments', 'name': 'Credit Cards', 'summary': 'Credit Cards', 'count': 7, 'items': [{'displayName': 'Credit Cards', 'displayValue': 'Yes'}]}]}"
4a2ddd0cf964a52000981fe3,Attic Bar & Bistro,3034151300,theatticbarco,"['949 Walnut St (btw 9th & 11th)', 'Boulder, CO 80302', 'United States']",https://foursquare.com/v/attic-bar--bistro/4a2ddd0cf964a52000981fe3,Bar,True,31,35,False,False,6.4,75,1,31,http://4sq.com/8Xmh0x,America/Denver,23,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$', 'priceTier': 1}]}, {'type': 'payments', 'name': 'Credit Cards', 'summary': 'Credit Cards', 'count': 7, 'items': [{'displayName': 'Credit Cards', 'displayValue': 'Yes (incl. American Express)'}]}, {'type': 'outdoorSeating', 'name': 'Outdoor Seating', 'count': 1, 'items': [{'displayName': 'Outdoor Seating', 'displayValue': 'No'}]}, {'type': 'wifi', 'name': 'Wi-Fi', 'summary': 'Wi-Fi', 'count': 1, 'items': [{'displayName': 'Wi-Fi', 'displayValue': 'Yes'}]}, {'type': 'serves', 'name': 'Menus', 'summary': 'Happy Hour', 'count': 8, 'items': [{'displayName': 'Happy Hour', 'displayValue': 'Happy Hour'}]}, {'type': 'drinks', 'name': 'Drinks', 'summary': 'Beer, Full Bar & Cocktails', 'count': 5, 'items': [{'displayName': 'Beer', 'displayValue': 'Beer'}, {'displayName': 'Full Bar', 'displayValue': 'Full Bar'}, {'displayName': 'Cocktails', 'displayValue': 'Cocktails'}]}, {'type': 'diningOptions', 'name': 'Dining Options', 'summary': 'Delivery', 'count': 5, 'items': [{'displayName': 'Delivery', 'displayValue': 'Delivery'}]}, {'type': 'touchTunes', 'name': 'TouchTunes Jukebox', 'summary': 'Yes', 'count': 1, 'items': [{'displayName': 'No', 'displayValue': 'Yes'}]}]}"
49c93995f964a52046581fe3,Starbucks,3032459368,starbucks,"['1427 Pearl St', 'Boulder, CO 80302', 'United States']",https://foursquare.com/v/starbucks/49c93995f964a52046581fe3,Coffee Shop,True,18,76,False,False,7.1,100,1,18,http://4sq.com/af66xN,America/Denver,9,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$', 'priceTier': 1}]}, {'type': 'payments', 'name': 'Credit Cards', 'summary': 'Credit Cards', 'count': 7, 'items': [{'displayName': 'Credit Cards', 'displayValue': 'Yes'}]}, {'type': 'outdoorSeating', 'name': 'Outdoor Seating', 'summary': 'Outdoor Seating', 'count': 1, 'items': [{'displayName': 'Outdoor Seating', 'displayValue': 'Yes'}]}, {'type': 'wifi', 'name': 'Wi-Fi', 'summary': 'Wi-Fi', 'count': 1, 'items': [{'displayName': 'Wi-Fi', 'displayValue': 'Yes'}]}, {'type': 'serves', 'name': 'Menus', 'summary': 'Breakfast', 'count': 8, 'items': [{'displayName': 'Breakfast', 'displayValue': 'Breakfast'}]}]}"
4bfc1e65e9d8c928c212b2c7,Ya Ya's Euro Bistro,3037411110,yayasdenver,"['8310 E Belleview Ave', 'Greenwood Village, CO 80111', 'United States']",https://foursquare.com/v/ya-yas-euro-bistro/4bfc1e65e9d8c928c212b2c7,Mediterranean Restaurant,True,21,75,False,False,8.3,56,1,21,http://4sq.com/9j0lYH,America/Denver,17,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$$$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$$$', 'priceTier': 3}]}, {'type': 'payments', 'name': 'Credit Cards', 'summary': 'Credit Cards', 'count': 7, 'items': [{'displayName': 'Credit Cards', 'displayValue': 'Yes (incl. Discover & Visa)'}]}, {'type': 'outdoorSeating', 'name': 'Outdoor Seating', 'summary': 'Outdoor Seating', 'count': 1, 'items': [{'displayName': 'Outdoor Seating', 'displayValue': 'Yes'}]}, {'type': 'wifi', 'name': 'Wi-Fi', 'summary': 'Wi-Fi', 'count': 1, 'items': [{'displayName': 'Wi-Fi', 'displayValue': 'Yes'}]}, {'type': 'serves', 'name': 'Menus', 'summary': 'Happy Hour, Dinner & more', 'count': 8, 'items': [{'displayName': 'Brunch', 'displayValue': 'Brunch'}, {'displayName': 'Lunch', 'displayValue': 'Lunch'}, {'displayName': 'Dinner', 'displayValue': 'Dinner'}, {'displayName': 'Dessert', 'displayValue': 'Dessert'}, {'displayName': 'Happy Hour', 'displayValue': 'Happy Hour'}]}, {'type': 'drinks', 'name': 'Drinks', 'summary': 'Wine, Full Bar & Cocktails', 'count': 5, 'items': [{'displayName': 'Wine', 'displayValue': 'Wine'}, {'displayName': 'Full Bar', 'displayValue': 'Full Bar'}, {'displayName': 'Cocktails', 'displayValue': 'Cocktails'}]}, {'type': 'diningOptions', 'name': 'Dining Options', 'count': 5, 'items': [{'displayName': 'Delivery', 'displayValue': 'No Delivery'}]}]}"
5b0dd35046e1b6002c3e8c50,Friends With Benny's,{},{},"['1310 College Ave #240', 'Boulder, CO 80302', 'United States']",https://foursquare.com/v/friends-with-bennys/5b0dd35046e1b6002c3e8c50,Breakfast Spot,False,1,1,False,False,NaN,1,0,1,https://4sq.com/2L65J38,America/Denver,0,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$', 'priceTier': 1}]}, {'type': 'serves', 'name': 'Menus', 'summary': 'Breakfast', 'count': 8, 'items': [{'displayName': 'Breakfast', 'displayValue': 'Breakfast'}]}]}"
